date,date,open,high,low,close,volume,Log Return,Percentage Return,OBV,ADX,DI_pos,DI_neg,Aroon down,Aroon up,Aroon oscilator,MACD,MACD hist,MACD signal,RSI
2018-05-15 04:00:00,2018-05-15 04:00:00,8720.41,8846.13,8110.0,8165.85,50890716.760938500,0.044210209147392900,0.04520204282770380,384657415.59904600,21.569366175905400,15.635404886908000,22.47388987888200,100.0,28.57142857142860,-71.42857142857140,6.4833023756891600,-217.7768738240680,224.26017619975700,39.87930535627630
2018-05-16 04:00:00,2018-05-16 04:00:00,8165.85,8487.15,8127.0,8362.55,55001632.8609658,0.06801278977487030,0.07037899829764350,439659048.46001200,21.241228796657000,14.707116124059900,21.13959380001800,92.85714285714290,21.42857142857140,-71.42857142857140,-26.589954659204500,-200.68010468717000,174.090150027965,43.38280675214250
2018-05-17 04:00:00,2018-05-17 04:00:00,8362.55,8387.12,7919.2,8003.75,35227319.6416492,0.024159567116029500,0.024453773983386100,404431728.81836200,21.628491947196500,13.579093973766000,22.924358714653900,100.0,14.28571428571430,-85.71428571428570,-80.82125342261860,-203.9291227604670,123.10786933784800,38.926671786044100
2018-05-18 04:00:00,2018-05-18 04:00:00,8003.75,8279.0,7955.0,8247.85,23748274.5860695,0.054201945587477900,0.05569777413698220,428180003.4044320,21.975322395393700,12.844471147056100,21.684161302955700,92.85714285714290,7.14285714285714,-85.71428571428570,-102.91675811278600,-180.8197019605070,77.90294384772150,43.20112394049950
2018-05-19 04:00:00,2018-05-19 04:00:00,8247.85,8392.0,8152.49,8250.03,11785816.5206865,0.054466221968769000,0.05597680699374100,439965819.9251180,21.686998073641900,14.262168914402800,20.788823619855200,85.71428571428570,0.0,-85.71428571428570,-118.88130727900900,-157.42740090138400,38.54609362237540,43.23933154164800
2018-05-20 04:00:00,2018-05-20 04:00:00,8250.03,8600.0,8232.34,8491.0,9699735.09175158,0.08325616428238090,0.08682017740345850,449665555.01687000,20.43001438148410,16.965738339903000,19.46049499233240,78.57142857142860,0.0,-78.57142857142860,-110.81169414965200,-119.48623021762200,8.674536067969930,47.44751310723660
2018-05-21 04:00:00,2018-05-21 04:00:00,8491.0,8588.0,8260.09,8329.95,19287027.9627335,0.06410683902493110,0.06620630511858910,430378527.05413600,19.294596073020900,15.984727477865900,18.335229673156900,71.42857142857140,0.0,-71.42857142857140,-116.07382979873500,-99.7986926933643,-16.27513710537120,45.04389566508100
2018-05-22 04:00:00,2018-05-22 04:00:00,8329.95,8355.01,7870.0,7955.56,27446308.5950172,0.0181204405545969,0.018285611888335700,402932218.45911900,19.632519304300300,14.636625552219300,23.572046802326700,100.0,0.0,-100.0,-148.73967590786000,-105.9716310419910,-42.76804486586900,39.9742209419342
2018-05-23 04:00:00,2018-05-23 04:00:00,7955.56,7955.56,7438.43,7619.0,48008776.0645596,-0.02510548724397290,-0.024792965300088300,354923442.3945600,21.031703726811800,13.344367600973300,28.85905861081870,100.0,7.14285714285714,-92.85714285714290,-199.48562740751200,-125.37406603331400,-74.11156137419750,36.04658504344260
2018-05-24 04:00:00,2018-05-24 04:00:00,7619.0,7746.18,7268.99,7601.19,37715774.0564737,-0.027445800752395600,-0.02707258694177430,317207668.338086,22.655047404755000,12.268005273805300,29.395354463803400,100.0,0.0,-100.0,-238.39125177439000,-131.4237523201540,-106.96749945423600,35.845871600385700
2018-05-25 04:00:00,2018-05-25 04:00:00,7601.19,7655.52,7322.29,7449.1,31919874.8060613,-0.04765739501006110,-0.04653960858602010,285287793.5320250,24.13320161863320,11.566394978393200,27.714226776882000,92.85714285714290,0.0,-92.85714285714290,-278.28869249745000,-137.05695443457100,-141.2317380628790,34.0997099628794
2018-05-26 04:00:00,2018-05-26 04:00:00,7449.1,7647.46,7208.1,7299.5,13653181.8628197,-0.06794476207694790,-0.06568791838928920,271634611.669205,25.719726096211700,10.697688513845600,27.58473262455490,100.0,14.28571428571430,-85.71428571428570,-318.3098931494490,-141.66252406925600,-176.64736908019300,32.42646135506630
2018-05-27 04:00:00,2018-05-27 04:00:00,7299.5,7445.89,7230.78,7387.0,7522784.22286357,-0.056028916188244800,-0.054488205101949400,279157395.89206900,27.16869551575160,10.29019255682440,26.533976004985400,92.85714285714290,7.14285714285714,-85.71428571428570,-339.05801453606400,-129.92851636469700,-209.129498171367,34.452406498776100
2018-05-28 04:00:00,2018-05-28 04:00:00,7387.0,7390.41,7055.94,7117.01,16006786.6252775,-0.09326292133228570,-0.08904604042136520,263150609.26679100,28.85666944196260,9.673193520818380,28.077330369810500,100.0,0.0,-100.0,-372.9874200151940,-131.08633747506100,-241.90108254013200,31.331004868968700
2018-05-29 04:00:00,2018-05-29 04:00:00,7117.01,7567.72,7059.84,7494.19,29373577.9114512,-0.04162256106852100,-0.040768236333149900,292524187.17824200,29.441474398161500,11.926874895377200,25.570164169582700,92.85714285714290,0.0,-92.85714285714290,-365.2312856183270,-98.6641624625558,-266.5671231557710,39.56823216133170
