date,date,open,high,low,close,volume,Log Return,Percentage Return,OBV,ADX,DI_pos,DI_neg,Aroon down,Aroon up,Aroon oscilator,MACD,MACD hist,MACD signal,RSI
2022-07-14 04:00:00,2022-07-14 04:00:00,20198.58,20899.47,19608.68,20601.92,34916020.18998,0.0472015990573359,0.04833333078907209,140846733.91040698,15.954357689601768,14.80127904871413,21.921852751833253,100.0,57.14285714285714,-42.85714285714286,-394.03288551842707,-265.5100495497934,-128.52283596863364,36.76572323157632
2022-07-13 04:00:00,2022-07-13 04:00:00,19460.12,20408.4,18909.0,20198.58,51489518.1093059,0.02742962862802158,0.02780928421280815,89357215.80110107,16.846775638715673,13.485587402008944,23.64703062361375,100.0,50.0,-50.0,-493.73327661320945,-292.1683525156606,-201.56492409754884,34.48901922357921
2022-07-12 04:00:00,2022-07-12 04:00:00,19927.75,20049.04,19233.68,19460.12,40408149.5562462,-0.009815433044261183,-0.00976741890294508,48949066.244854875,17.663861057902988,12.787863780428216,22.423569505125112,92.85714285714286,42.85714285714286,-50.0,-625.1280186206532,-338.8504756184834,-286.27754300216975,30.736228086775153
2022-07-11 04:00:00,2022-07-11 04:00:00,20532.02,20732.77,19777.77,19927.75,35596583.5283881,0.013930556440120265,0.014028038776576768,84545649.77324298,17.421458944748387,15.59035066775713,20.88848641037423,85.71428571428572,35.71428571428571,-50.000000000000014,-683.6448333715489,-317.8938322955033,-365.7510010760456,35.520904365595214
2022-07-10 04:00:00,2022-07-10 04:00:00,21286.09,21413.89,20424.61,20532.02,17680611.0918782,0.04380294250832629,0.044776453574610686,102226260.86512119,16.34105657454278,17.987494083345542,19.232705228890758,78.57142857142857,28.57142857142857,-50.0,-673.4966416992138,-246.1965124985345,-427.3001292006793,41.1756955715108
2022-07-09 04:00:00,2022-07-09 04:00:00,21590.71,21954.38,21139.18,21286.09,12747022.281363,0.07987113146259746,0.0831474750497021,114973283.14648418,15.44548928920363,19.499014767544463,17.780047257297593,71.42857142857143,21.42857142857143,-50.0,-597.716871680157,-136.33339398358214,-461.3834776965749,47.37770898772014
2022-07-08 04:00:00,2022-07-08 04:00:00,22121.93,22224.33,21177.76,21590.71,43334301.2151817,0.0940804533026971,0.09864813223238067,158307584.36166587,14.910525866009639,19.85448372222604,16.775998486157473,64.28571428571428,14.28571428571429,-49.999999999999986,-507.2334977714381,-36.680016059890534,-470.5534817115476,49.68552041730068
2022-07-07 04:00:00,2022-07-07 04:00:00,20460.5,22485.2,20242.17,22121.93,48497681.34731831,0.11838674792571197,0.12567938135779078,206805265.7089842,14.206778294098752,17.56507473176346,19.651237782660257,57.14285714285714,7.14285714285714,-50.0,-388.1850025692038,65.89478331387505,-454.07978588307884,53.51422070491773
2022-07-06 04:00:00,2022-07-06 04:00:00,19930.98,20637.98,19842.47,20460.5,29419718.1940427,0.04031352187406023,0.041137142295951445,177385547.51494148,13.957962840419121,15.596815500680767,19.4140859053448,50.0,0.0,-50.0,-423.02535530170644,24.84354446509792,-447.86889976680436,42.596647354707905
2022-07-05 04:00:00,2022-07-05 04:00:00,20284.73,20718.64,19281.67,19930.98,42831559.5128585,0.014092628839670945,0.01419239805272432,134553988.00208297,14.251290510796998,14.494193251322715,20.800596724108413,42.85714285714286,0.0,-42.85714285714286,-487.7420378664683,-31.8985104797311,-455.8435273867372,39.80908787322831
2022-07-04 04:00:00,2022-07-04 04:00:00,19082.8,20447.65,19061.27,20284.73,30722065.3459177,0.03168570996351626,0.03219304633048825,165276053.34800068,14.71826666028314,13.502400203699198,20.465094083495863,35.71428571428571,0.0,-35.71428571428571,-504.6683044016354,-39.05982161191855,-465.60848278971685,42.51552568686813
2022-07-03 04:00:00,2022-07-03 04:00:00,19247.0,19616.81,18776.24,19082.8,17940524.9983217,-0.029395270501037903,-0.028967431929562637,147335528.34967896,15.401818559071746,12.500126674355498,20.34855112834879,100.0,71.42857142857143,-28.57142857142857,-608.0588744288834,-113.96031331133321,-494.0985611175502,36.508867729116616
2022-07-02 04:00:00,2022-07-02 04:00:00,19104.61,19414.66,18967.4,19247.0,18889923.702518,-0.02082747184549577,-0.02061207801519127,166225452.05219698,16.032500261039612,12.210713280925285,19.87742444404683,92.85714285714286,64.28571428571428,-28.571428571428584,-669.0348609239809,-139.9490398451445,-529.0858210788364,37.80170099279358
2022-07-01 04:00:00,2022-07-01 04:00:00,19713.14,19779.2,18950.4,19104.61,42560415.4668905,-0.028253009092295944,-0.027857625176380907,123665036.58530648,16.06812808427012,13.613932066231468,18.999570313580673,85.71428571428572,57.14285714285714,-28.571428571428584,-720.5424872557596,-153.16533294153862,-567.377154314221,37.09627609912011
2022-06-30 04:00:00,2022-06-30 04:00:00,20050.72,20882.35,18616.0,19713.14,75894235.2221892,0.003102742192583054,0.0031075606793584676,199559271.80749568,15.060356349002726,17.64901364473539,16.81297356967725,100.0,50.0,-50.0,-704.1424510512443,-109.41223738961855,-594.7302136616257,42.071566237026566
2022-06-29 04:00:00,2022-06-29 04:00:00,20267.28,20399.03,19830.9,20050.72,47513760.2294639,0.020082387053777892,0.02028539487188885,247073032.0369596,14.129305511816403,17.010947649664107,16.20513298851008,92.85714285714286,42.85714285714286,-50.0,-656.3395457508341,-49.28746567136659,-607.0520800794675,44.68530383771559
2022-06-28 04:00:00,2022-06-28 04:00:00,20710.45,21185.14,20135.0,20267.28,28063097.7036584,0.030825086725503593,0.031305099157493244,275136129.740618,14.118459755144997,20.174141744934634,15.224742256262033,85.71428571428572,35.71428571428571,-50.000000000000014,-594.1320325296983,10.336038039815321,-604.4680705695137,46.3574186158867
2022-06-27 04:00:00,2022-06-27 04:00:00,21166.08,21509.49,20487.65,20710.45,41126921.2724541,0.05245572752645729,0.053855904238077734,316263051.0130721,14.42395248431019,20.56947210260097,14.210892106335736,78.57142857142857,28.57142857142857,-50.0,-503.2706243646535,80.95795696388814,-584.2285813285416,49.707863179653785
2022-06-26 04:00:00,2022-06-26 04:00:00,21412.36,21870.14,20918.6,21166.08,19032283.7401522,0.07421722403251046,0.077040739219838,335295334.75322425,15.044482256444452,21.230185078736437,13.319164180322742,71.42857142857143,21.42857142857143,-50.0,-390.0010809377454,155.38200031263705,-545.3830812503825,52.960825976124944
2022-06-25 04:00:00,2022-06-25 04:00:00,21293.75,21586.6,20906.23,21412.36,17906763.077347,0.08578564911337035,0.08957275238689877,353202097.83057123,15.599833704254223,20.420591114564484,12.880582550527434,64.28571428571428,14.28571428571429,-49.999999999999986,-277.1664120883106,214.57333532965754,-491.73974741796815,54.66765004126673
2022-06-24 04:00:00,2022-06-24 04:00:00,21061.29,21520.54,20723.77,21293.75,40741914.9023467,0.08023092614865707,0.0835372558717733,312460182.92822456,15.827216674855027,19.483559415498465,13.340337750286807,57.14285714285714,7.14285714285714,-50.0,-195.0663562992886,237.33871289494368,-432.4050691942323,53.65784133304504
2022-06-23 04:00:00,2022-06-23 04:00:00,20204.02,21336.9,20146.07,21061.29,54988819.38721129,0.06925408211267771,0.0717084765116347,257471363.54101327,15.186399305082109,18.14354463759905,15.759354636231373,50.0,0.0,-50.0,-147.0637900110305,228.27302334656144,-375.33681335759195,51.644379593102144
2022-06-22 04:00:00,2022-06-22 04:00:00,20294.76,20869.26,19757.23,20204.02,50164239.4909999,0.027698918229823215,0.028086099835793465,207307124.05001336,14.088329881803018,16.78233167062407,16.814072965078754,42.85714285714286,71.42857142857143,28.57142857142857,-176.16521197879047,159.33728110304122,-335.5024930818317,44.946193924462456
2022-06-21 04:00:00,2022-06-21 04:00:00,20595.92,21695.85,20244.6,20294.76,50195953.9184784,0.03218004836965453,0.03270342513536728,257503077.96849176,14.019809281939882,20.050396066565845,15.391449680213361,35.71428571428571,64.28571428571428,28.57142857142857,-189.71937207343217,116.62649680671962,-306.3458688801518,45.74826632159066
2022-06-20 04:00:00,2022-06-20 04:00:00,19957.03,21039.47,19752.64,20595.92,33528199.0799756,0.046910321648499745,0.048028019440191194,291031277.04846734,13.314599865509576,18.58933813467537,17.05570610226096,28.57142857142857,57.14285714285714,28.57142857142857,-174.1525246025849,105.75467542205354,-279.9072000246384,48.4334705482255
2022-06-19 04:00:00,2022-06-19 04:00:00,18276.72,20783.34,17941.15,19957.03,62159414.9774148,0.015398785938184417,0.015517958159114942,228871862.07105255,13.826383364627445,15.8432990538231,23.95133177666263,100.0,50.0,-50.0,-210.93721647468192,55.17598683996522,-266.11320331464714,43.513106097623094
2022-06-18 04:00:00,2022-06-18 04:00:00,20431.92,20501.2,17581.01,18276.72,119011867.140183,-0.07255455742436936,-0.06998499394720248,109859994.93086955,14.578553795869768,13.617513643775643,22.31906760578998,100.0,42.85714285714286,-57.14285714285714,-371.39511219812266,-84.22552710678042,-287.16958509134224,33.79029809020957
2022-06-17 04:00:00,2022-06-17 04:00:00,20359.99,21333.83,20300.0,20431.92,85195301.2922883,0.03891570757725395,0.03968284257078247,195055296.22315785,14.312517856832272,15.479568294771017,19.267350276568923,92.85714285714286,35.71428571428571,-57.14285714285715,-320.952778509105,-27.02655473421015,-293.9262237748948,49.405779653893894
2022-06-16 04:00:00,2022-06-16 04:00:00,22183.3,22331.59,20181.12,20359.99,83211089.9189121,0.03538902424458339,0.03602266834995005,111844206.30424576,13.464101013767346,18.38144605648876,17.458954457512245,85.71428571428572,100.0,14.285714285714278,-283.5128557782882,8.3306943972853,-291.8435501755735,48.99048849595104
2022-06-15 04:00:00,2022-06-15 04:00:00,21429.19,22961.24,20066.0,22183.3,181685361.143454,0.1211570772637977,0.12880220760459338,293529567.4476997,13.214319551377416,18.784675453766447,15.367660323198765,78.57142857142857,100.0,21.42857142857143,-105.4994364788945,149.0752909573432,-254.5747274362377,58.510692422536486
2022-06-14 04:00:00,2022-06-14 04:00:00,22084.74,23293.3,21349.24,21429.19,92472064.5083517,0.08657133501249228,0.09042915072050928,201057502.93934804,13.252392569850157,18.648850097739935,14.142655944416754,71.42857142857143,100.0,28.57142857142857,-24.9848836206329,183.67187505248384,-208.65675867311674,54.02004557848734
2022-06-13 04:00:00,2022-06-13 04:00:00,25475.63,26220.31,20817.49,22084.74,280217120.965416,0.11670419600430833,0.12378695984697807,481274623.90476406,15.046112141206569,25.49203775368958,11.418487352934854,64.28571428571428,100.0,35.71428571428572,90.675633674251,239.46591387789422,-148.79028020364322,57.1022668497097
2022-06-12 04:00:00,2022-06-12 04:00:00,27528.12,28300.0,24900.0,25475.63,79345044.9520691,0.25953963265209745,0.29633315981471675,560619668.8568332,17.502282595227513,27.027319228493063,9.21863672843689,57.14285714285714,100.0,42.85714285714286,450.75785510272544,479.63850824509495,-28.880653142369496,68.76556728340958
2022-06-11 04:00:00,2022-06-11 04:00:00,29248.27,29401.91,27251.01,27528.12,47706391.7354107,0.337025351405103,0.40077457489211055,608326060.5922439,20.11752606555269,27.147562783901712,8.150394162226036,50.0,100.0,50.0,891.4681100099078,736.2790105218219,155.189099488086,73.46787628813281
2022-06-10 04:00:00,2022-06-10 04:00:00,30091.32,30200.0,28829.0,29248.27,65775374.5413371,0.3976377503510855,0.48830479435499674,674101435.133581,22.765860482452336,27.360660757302877,7.512419576830022,42.85714285714286,100.0,57.14285714285714,1363.8146845382144,966.9004680401026,396.91421649811167,76.64173813225243
2022-06-09 04:00:00,2022-06-09 04:00:00,30273.22,30661.47,29535.84,30091.32,31074782.9752466,0.426054081796097,0.5312035831339905,705176218.1088276,25.34646597208094,27.586605934597774,7.191769118036377,35.71428571428571,100.0,64.28571428571429,1785.596591253685,1110.9458998044586,674.6506914492263,78.02893713441846
2022-06-08 04:00:00,2022-06-08 04:00:00,29992.74,30857.13,29868.71,30273.22,48421246.5337661,0.4320808170474099,0.5404596055275603,753597464.6425937,27.793678312241337,27.343919098527383,6.967758952514984,28.57142857142857,100.0,71.42857142857143,2110.214363281433,1148.4509374657655,961.7634258156677,78.3279991822919
2022-06-07 04:00:00,2022-06-07 04:00:00,29561.06,31555.07,29333.0,29992.74,68186387.9845735,0.4227726760969479,0.526187317671879,685411076.6580203,30.252359116516725,27.629005150656713,6.47916098486205,21.42857142857143,100.0,78.57142857142857,2318.122026684585,1085.0868806951337,1233.0351459894512,76.59669198996014
2022-06-06 04:00:00,2022-06-06 04:00:00,31231.91,31740.24,29186.45,29561.06,53094142.1740509,0.4082752784278731,0.5042211838244013,632316934.4839693,32.58280816319377,26.00161734610967,5.961740371390819,14.28571428571429,100.0,85.71428571428571,2420.1592897305345,949.6993149928667,1470.4599747376678,73.88970754368141
2022-06-05 04:00:00,2022-06-05 04:00:00,29737.91,31250.0,29520.88,31231.91,29943997.7409805,0.4632576522882113,0.5892427617039833,662260932.2249498,34.74499405291585,24.57084765889093,5.633688570115835,7.14285714285714,92.85714285714286,85.71428571428572,2605.8100309804286,908.2800449942085,1697.52998598622,77.24218944979799
2022-06-04 04:00:00,2022-06-04 04:00:00,29530.01,29960.37,29466.5,29737.91,10688667.3250584,0.4142399865611401,0.513220235832663,651572264.8998914,36.67957617822059,23.169057926315908,5.488015620033587,0.0,85.71428571428572,85.71428571428572,2602.3875629456707,723.8860615675603,1878.5015013781103,68.74293912161934
2022-06-03 04:00:00,2022-06-03 04:00:00,30510.74,30540.64,29254.88,29530.01,37816271.9993133,0.40722435811596386,0.5026411975939429,613755992.900578,38.65559266619509,24.109672470809944,5.252962485804355,14.28571428571429,78.57142857142857,64.28571428571428,2553.464688411932,539.9705496270572,2013.4941387848748,67.62777264774657
2022-06-02 04:00:00,2022-06-02 04:00:00,29694.26,30675.95,29569.52,30510.74,31325151.5872133,0.4398960764988024,0.5525458641252552,645081144.4877913,40.53097842223171,23.623921926448006,5.045544964374848,7.14285714285714,71.42857142857143,64.28571428571429,2564.2703600631467,440.62097702261735,2123.6493830405293,70.092513049939
2022-06-01 04:00:00,2022-06-01 04:00:00,31597.63,31868.11,29308.53,29694.26,54596547.1002993,0.41277108485862657,0.5109990957695549,590484597.387492,42.608716862419165,25.614851250868213,4.607887333605984,0.0,100.0,100.0,2478.381580188019,283.7857577179916,2194.5958224700275,65.61359409587939
2022-05-31 04:00:00,2022-05-31 04:00:00,31764.22,32378.4,31220.0,31597.63,43209324.8274313,0.47489944150174324,0.6078525061227646,633693922.2149233,44.66381512912684,25.025684160265836,4.196772634423977,7.14285714285714,100.0,92.85714285714286,2534.681919827868,272.0688778862723,2262.613041941596,70.36732678365202
2022-05-30 04:00:00,2022-05-30 04:00:00,30343.45,32183.61,30169.24,31764.22,63480434.0402658,0.4801578228103357,0.6163294757244404,697174356.2551891,45.17131979406792,23.342515727455165,7.422881788498249,0.0,92.85714285714286,92.85714285714286,2563.1958392627675,240.46623785693737,2322.72960140583,70.74848624859342
2022-05-29 04:00:00,2022-05-29 04:00:00,28959.53,30370.5,28904.01,30343.45,29938191.3354852,0.4343980024495148,0.54403327486621,667236164.9197038,44.241691311071364,21.165718419472814,10.85583419877663,0.0,85.71428571428572,85.71428571428572,2442.987817859761,96.20657316314464,2346.7812446966163,63.27339423824559
2022-05-28 04:00:00,2022-05-28 04:00:00,28785.15,29226.6,28732.42,28959.53,12317894.0319185,0.3877166618255689,0.47361219454235615,654918270.8877853,43.20397710397664,20.032543838927555,10.844865067170273,0.0,78.57142857142857,78.57142857142857,2210.569250460143,-108.96959538917872,2319.5388458493217,56.96028328665878
2022-05-27 04:00:00,2022-05-27 04:00:00,29003.18,29347.77,28245.3,28785.15,42829274.1890395,0.38167695288313347,0.4647388290393837,612088996.6987458,41.74415606908597,19.27214457008089,12.11037458561899,100.0,71.42857142857143,-28.57142857142857,1989.3726036318367,-264.13299377398835,2253.505597405825,56.1993891184013
2022-05-26 04:00:00,2022-05-26 04:00:00,29802.96,29835.86,28002.0,29003.18,71150147.0636397,0.3892228028687163,0.47583333460546395,683239143.7623856,40.690468004941124,19.739676137586084,11.339334035999062,100.0,64.28571428571428,-35.71428571428572,1810.7921811466185,-354.17073300736547,2164.962914153984,56.9733060658275
2022-05-25 04:00:00,2022-05-25 04:00:00,30145.88,30145.88,29315.57,29802.96,27676108.7084157,0.41642504115915213,0.516530319706779,710915252.4708014,39.90023881281897,20.042501866373833,10.874723967538065,92.85714285714286,57.14285714285714,-35.71428571428572,1714.0430503545358,-360.73589103955874,2074.7789413940945,59.780605182959405
2022-05-24 04:00:00,2022-05-24 04:00:00,29289.62,30187.6,28647.69,30145.88,47818505.8860249,0.42786558747431996,0.5339798809998133,758733758.3568263,38.45214929787724,18.917599353767947,12.698625711877638,85.71428571428572,50.0,-35.71428571428572,1646.0646367669542,-342.97144370171236,1989.0360804686666,60.95686261278091
2022-05-23 04:00:00,2022-05-23 04:00:00,30141.4,30626.76,28851.0,29289.62,34181393.3669639,0.399050510765836,0.4904088984010335,724552364.9898624,37.40516869841749,19.296382889001393,11.871196122904195,78.57142857142857,42.85714285714286,-35.71428571428571,1505.7409835371727,-386.63607754519535,1892.377061082368,56.51250562079627
2022-05-22 04:00:00,2022-05-22 04:00:00,29327.69,30455.47,29213.4,30141.4,26795050.605165,0.4277169657415682,0.5337519151926491,751347415.5950274,36.43325840495507,18.393591618392875,11.315796062017746,71.42857142857143,35.71428571428571,-35.71428571428572,1446.5896200832176,-356.62995279932034,1803.219572882538,59.66311897571324
2022-05-21 04:00:00,2022-05-21 04:00:00,29233.57,29605.69,29128.87,29327.69,9803675.90087466,0.4003494446593474,0.4923460989096822,741543739.6941528,35.42992865278401,17.667914799611847,11.198724068333552,64.28571428571428,28.57142857142857,-35.71428571428571,1318.8492684303092,-387.4962435617831,1706.3455119920923,55.5246167630493
2022-05-20 04:00:00,2022-05-20 04:00:00,30135.17,30500.0,28700.0,29233.57,38113739.0356734,0.3971350301798462,0.4875567815502386,703430000.6584795,35.1371027404368,19.916294898523258,10.412273271670946,57.14285714285714,21.42857142857143,-35.71428571428571,1196.2300268967738,-408.0923880762548,1604.3224149730286,55.04897126034704
2022-05-19 04:00:00,2022-05-19 04:00:00,29164.51,30733.0,28831.31,30135.17,44037744.6105501,0.4275102519215154,0.5334349002420609,747467745.2690295,35.018844974086875,19.34923589036646,9.641873175262758,50.0,14.28571428571429,-35.71428571428571,1158.4510766708227,-356.69707064176487,1515.1481473125875,58.69883611135116
2022-05-18 04:00:00,2022-05-18 04:00:00,29802.78,30054.01,28601.94,29164.51,50765354.403319106,0.39476988282592584,0.4840426479246207,696702390.8657104,34.60270757489878,18.18122679680758,9.962895075154954,42.85714285714286,7.14285714285714,-35.71428571428572,1038.2188954206213,-381.5434015135729,1419.7622969341942,53.648368601628064
2022-05-17 04:00:00,2022-05-17 04:00:00,30325.87,30735.05,29428.6,29802.78,45194467.90551,0.4164190014723702,0.5165211603663125,741896858.7712203,34.68754324876274,19.753416682287455,9.340885822175599,35.71428571428571,0.0,-35.71428571428571,983.1044640089749,-349.3262663401754,1332.4307303491503,56.31033626796965
2022-05-16 04:00:00,2022-05-16 04:00:00,30283.7,30460.93,29069.97,30325.87,44046977.1993323,0.4338184673404338,0.5431387126139893,785943835.9705527,34.27956061700602,18.643261953578868,10.264938302952359,28.57142857142857,0.0,-28.57142857142857,970.4481492105733,-289.5860649108615,1260.0342141214348,58.41799294347031
2022-05-15 04:00:00,2022-05-15 04:00:00,29690.3,31402.25,29447.82,30283.7,35322384.8279826,0.4324269376924039,0.5409928826836055,750621451.1425701,34.53100769548055,20.956943004453457,9.460409859490387,21.42857142857143,100.0,78.57142857142857,946.1090062863514,-251.14016626806688,1197.2491725544182,58.174344002659474
2022-05-14 04:00:00,2022-05-14 04:00:00,29525.0,30287.82,28588.52,29690.3,28340520.3583951,0.41263771685839656,0.5107975902792936,722280930.784175,33.69311317738579,19.524124295307946,12.270912973838191,14.28571428571429,92.85714285714286,78.57142857142857,868.9212560604064,-262.6623331952094,1131.5835892556158,54.71605489524657
2022-05-13 04:00:00,2022-05-13 04:00:00,30485.68,30980.4,29147.4,29525.0,57251104.1643738,0.4070546858049435,0.5023862626176276,665029826.6198013,33.39112212763027,20.867650218348412,11.368041266985818,7.14285714285714,85.71428571428572,78.57142857142858,785.3579616547759,-276.98050208067207,1062.338463735448,53.75736582386064
2022-05-12 04:00:00,2022-05-12 04:00:00,28257.39,30676.41,25390.11,30485.68,233995599.338915,0.4390743888846774,0.5512706803914296,899025425.9587163,31.998298621496453,16.98601517647727,22.474440851788934,100.0,78.57142857142857,-21.42857142857143,787.5736374149819,-219.81186105637278,1007.3854984713547,58.327255186048056
2022-05-11 04:00:00,2022-05-11 04:00:00,31202.34,32136.9,27717.0,28257.39,192026795.727014,0.3631723400248592,0.437883642791828,706998630.2317023,29.718153870451047,19.289638034345423,19.25023661460377,92.85714285714286,100.0,7.142857142857139,602.5790399346333,-323.84516682937715,926.4242067640105,46.7795261641846
2022-05-10 04:00:00,2022-05-10 04:00:00,31328.7,32638.39,30170.0,31202.34,104008789.177727,0.4623104157245947,0.5877380856062491,811007419.4094293,27.91180015427502,18.248125698759875,16.6938034773909,85.71428571428572,100.0,14.285714285714278,685.6980414536192,-192.58093224831305,878.2789737019323,58.479366047213965
2022-05-09 04:00:00,2022-05-09 04:00:00,33553.73,33812.94,29746.41,31328.7,165147870.134898,0.4663519340487937,0.594167942613679,976155289.5443273,26.910013426301322,19.494493885205685,14.737415023508309,78.57142857142857,100.0,21.42857142857143,753.0855435958038,-100.15474408490286,853.2402876807066,58.896900320802224
2022-05-08 04:00:00,2022-05-08 04:00:00,34479.62,34931.5,33267.08,33553.73,42143928.4683635,0.534965358306708,0.7073890943803887,1018299218.0126908,26.54652855154566,20.656324717796505,13.255274513456206,71.42857142857143,100.0,28.57142857142857,974.7951188514126,97.2438649365647,877.5512539148478,65.47973836637163
2022-05-07 04:00:00,2022-05-07 04:00:00,35792.55,36112.8,34203.0,34479.62,31213310.2814008,0.562185748574609,0.7545032151829301,1049512528.2940916,26.73867600145709,22.478257177079122,12.308392037303888,64.28571428571428,100.0,35.71428571428572,1211.2505966858444,266.95947421679716,944.2911224690472,67.79137211407675
2022-05-06 04:00:00,2022-05-06 04:00:00,36439.91,36529.99,35253.86,35792.55,47902646.7079286,0.5995570949135872,0.8213119533972759,1097415175.0020201,27.093071063334538,22.354522964132382,11.59378490213746,57.14285714285714,100.0,42.85714285714286,1487.4394685312182,434.5186768497367,1052.9207916814814,70.7795016962954
2022-05-05 04:00:00,2022-05-05 04:00:00,39722.88,39824.27,35600.0,36439.91,79321664.8206317,0.6174819262968333,0.8542530125325223,1176736839.8226519,28.536730556870886,28.702810606034472,10.270747306402244,50.0,100.0,50.0,1738.5171377145598,548.4770768264625,1190.0400608880973,72.15139284627996
2022-05-04 04:00:00,2022-05-04 04:00:00,38006.52,40011.42,37951.16,39722.88,43396405.8892818,0.7037446678228139,1.0213076790383915,1220133245.7119336,29.929061978806136,26.49440363200704,9.304023063199534,42.85714285714286,100.0,57.14285714285714,2177.307594907037,789.8140272151518,1387.4935676918853,77.83480685250377
2022-05-03 04:00:00,2022-05-03 04:00:00,38475.81,38630.17,37516.78,38006.52,44066217.464769505,0.6595750476772875,0.9339703145775482,1176067028.247164,30.869702704882172,24.9332776686076,9.915991588465483,35.71428571428571,92.85714285714286,57.14285714285715,2359.359063135824,777.4923963551505,1581.8666667806733,69.81306513769209
2022-05-02 04:00:00,2022-05-02 04:00:00,38666.89,39175.0,38051.6,38475.81,40560614.3921153,0.6718470558564357,0.9578502417302603,1216627642.6392794,31.91809453499282,25.63869629429367,9.593555127434767,28.57142857142857,85.71428571428572,57.14285714285715,2512.5409363847502,744.5394156832613,1768.001520701489,70.70215984765376
2022-05-01 04:00:00,2022-05-01 04:00:00,38045.62,38800.0,37687.9,38666.89,15997331.9857427,0.6768010020051611,0.9675733904876178,1232624974.6250222,32.579459315155496,24.811758608706818,10.338944422440806,21.42857142857143,78.57142857142857,57.14285714285714,2619.165128401597,680.9308861600864,1938.2342422415106,71.07571120063551
